"phylum","order","family","genus","species","num_occurrences","elevation_median","elevation_mad","TRI_median","annual_temp","diurnal_temp_range_median","temp_seasonality","temp_driest_quarter","temp_coldest_quarter","annual_precip","precip_driest_quarter","precip_seasonality","evapotranspiration","evaporation","transpiration","interception","aridity_index","range_size","growth_form"
"Tracheophyta","Caryophyllales","Amaranthaceae","Atriplex","Atriplex glauca",137,12.4594326019287,13.6930957420349,13.0039000956574,21.4347693892016,14.345320458106,248.739562015591,24.366752763791,17.9244597897505,136.539399509431,0.0525217805726161,90.6333017334556,122.663269043091,98.6284637471383,7.10512638090813,0,1.11312376210572,6592.63096013728,"Perennial Herbaceous"
"Tracheophyta","Caryophyllales","Amaranthaceae","Atriplex","Atriplex halimus",64,6.27529215812683,6.24577165653706,9.41812514393063,20.8341068883153,12.1596994934416,248.154220671715,22.9266019020661,17.7107758050629,130.882499221671,0,92.6939668851724,99.063312532071,82.358169556037,3.35432398320301,0,1.3212005118373,6592.63096013728,"Perennial Herbaceous"
"Tracheophyta","Caryophyllales","Amaranthaceae","Bassia","Bassia tomentosa",1225,34.275505065918,18.3847625839233,34.8193228262614,22.5606609840385,13.5580314365978,225.955583012782,25.2850725797062,19.8882840376149,127.513206893845,0.864030410209182,92.7644443575816,191.808700561555,124.220306396403,41.989067077831,0,0.664793653888104,10056.401652643,"Insular Woodiness"
"Tracheophyta","Caryophyllales","Amaranthaceae","Beta","Beta macrocarpa",18,136.01587677002,190.526122187376,19.1336892232016,21.1437412343316,14.4600527271613,246.644852036752,24.3586249814835,17.7667432732659,237.212408538981,2.99245774327065,86.7307617449426,330.125030517578,105.693000793433,72.5486888886923,0.0126807847993422,0.718553234715567,8649.06049032121,"Annual Herbaceous"
"Tracheophyta","Caryophyllales","Amaranthaceae","Beta","Beta vulgaris",74,285.010925292969,333.658721660614,31.5189604930739,19.7248653010859,15.0928361306215,257.109820737522,23.6009361508416,16.2056601377037,288.73730163961,3.8898484476968,79.4540639081971,178.305107116696,59.0508060455267,90.3182411194117,0.106047824025215,1.61934397902938,8649.06049032121,"Perennial Herbaceous"
"Tracheophyta","Caryophyllales","Amaranthaceae","Bosea","Bosea yervamora",231,225.375106811523,192.468801411438,68.9199040522469,20.3291781829124,13.8938036792535,227.153163975271,23.4152609856836,17.0866286892682,349.483216101499,7.70515482970901,75.1903298158074,438.592407226611,100.473228454624,298.134887694654,1.33446955680847,0.796829152404658,1824.49342521653,"Insular Woodiness"
"Tracheophyta","Caryophyllales","Amaranthaceae","Caroxylon","Caroxylon tetrandrum",16,11.2175717353821,14.5705783588529,5.64101211136023,21.0680719487921,7.23499087652071,248.53832113744,23.2103582140972,17.5945842859485,102.058637222581,0,94.9920544467096,31.4992322921877,25.3002843856712,1.32256223261685,0,3.24003570232702,1584.82862264428,"Derived Woodiness"
"Tracheophyta","Caryophyllales","Amaranthaceae","Chenopodiastrum","Chenopodiastrum murale",362,126.858169555664,175.445776449108,29.8476359286948,20.8506119916858,13.9239469338197,248.767928491031,23.5928284115387,17.5856609074852,273.077933208602,1.38265626113109,88.7877275222602,209.589942932245,71.9339675903252,54.654172897328,8.95446534575068e-13,1.30291525150556,12572.8392829525,"Annual Herbaceous"
"Tracheophyta","Caryophyllales","Amaranthaceae","Chenopodium","Chenopodium album",38,312.154266357422,355.272741828918,40.4383450947597,20.067429528559,14.1124960300168,247.991283789393,23.4665838355296,17.0259513365732,541.400030212886,5.61737673636633,87.4184738631232,310.01049804687,73.8894424438319,189.040184020996,1.80582672357561,1.74639256936077,6284.38653684803,"Annual Herbaceous"
"Tracheophyta","Caryophyllales","Amaranthaceae","Nitrosalsola","Nitrosalsola vermiculata",123,13.8985538482666,16.9769008512497,14.6019261126713,21.0891882781501,7.26479631974166,247.361173246537,23.2171966048943,17.5931002017043,126.741717204776,0,95.3489143287277,44.3380470275912,36.400600433334,0.956463813808059,0,2.85853179608713,12508.9607172869,"Derived Woodiness"
