phylum,order,family,genus,species,num_occurrences,elevation_median,elevation_mad,TRI_median,annual_temp,diurnal_temp_range_median,temp_seasonality,temp_driest_quarter,temp_coldest_quarter,annual_precip,precip_driest_quarter,precip_seasonality,evapotranspiration,evaporation,transpiration,interception,aridity_index,growth_form,cloud_median
Tracheophyta,Dipsacales,Viburnaceae,Sambucus,Sambucus palmensis,29,612.265564,316.5231552,77.49427614,18.75697509,14.02750744,267.5545511,22.2594069,15.28754892,620.3535579,13.94904491,73.90420029,634.7310181,59.48864746,548.7198486,15.01652336,0.977348736,Ancestral Woodiness,67.82138862
Tracheophyta,Dipsacales,Viburnaceae,Viburnum,Viburnum rugosum,630,830.7430115,236.8886046,88.48337242,17.28728613,15.26241818,276.7248928,21.57962888,13.66670274,621.1589481,13.311655,74.60399729,705.2192688,43.83829498,647.4752502,14.72657108,0.880802575,Ancestral Woodiness,69.21736354
Tracheophyta,Ericales,Ericaceae,Arbutus,Arbutus canariensis,342,865.8641357,380.3237297,60.37602689,17.53535899,18.40754996,313.4871959,22.49765706,13.66867341,531.3656442,11.46644623,74.37947525,608.7960205,74.21788406,526.5070496,4.197966099,0.872813925,Ancestral Woodiness,63.89567277
Tracheophyta,Ericales,Ericaceae,Erica,Erica canariensis,435,856.5541382,296.7121118,70.69002234,17.25156495,16.24682663,291.6741296,21.72886161,13.51300986,620.6569699,10.80684344,77.49040161,570.1552124,49.66539001,507.7394104,9.23993969,1.088575455,Ancestral Woodiness,66.76538854
Tracheophyta,Ericales,Ericaceae,Erica,Erica platycodon,119,832.9483643,152.5348722,86.9192195,16.72098807,11.02045413,259.4940986,20.28230857,13.51835341,625.613758,18.23220305,71.49914227,545.758606,16.31074524,507.786438,14.85917377,1.146319547,Ancestral Woodiness,71.46617789
Tracheophyta,Ericales,Pentaphylacaceae,Visnea,Visnea mocanera,94,593.0314941,261.3335874,100.7779811,19.38289531,14.12633892,256.1401421,22.88212879,15.56891537,421.0619324,7.082726959,81.9206245,560.500824,70.43675995,514.9909668,5.417832613,0.751224466,Ancestral Woodiness,65.78534364
Tracheophyta,Ericales,Primulaceae,Lysimachia,Lysimachia arvensis,263,345.182251,416.722718,53.90857064,19.78737086,14.32639362,257.9095806,23.0592136,16.45073821,405.9106698,4.693408144,87.02473269,309.678009,62.35322952,185.9832153,0.539021969,1.310750709,Annual Herbaceous,59.19867715
Tracheophyta,Ericales,Primulaceae,Lysimachia,Lysimachia foemina,14,661.4058838,520.3856548,47.20344328,19.23829002,17.71118716,301.5379832,23.61689026,15.44436918,286.5756381,4.255101386,84.18014428,359.7366028,101.6857452,180.0409698,0.519157976,0.796626298,Annual Herbaceous,57.94956447
Tracheophyta,Ericales,Primulaceae,Lysimachia,Lysimachia linum-stellatum,16,1004.810242,533.4122242,54.03457391,17.63823636,20.10021874,355.5357952,22.79204062,12.62283873,403.2795488,1.280934166,90.62287291,253.892746,85.81224442,180.9355164,0.097978707,1.58838547,Annual Herbaceous,49.88286251
Tracheophyta,Ericales,Primulaceae,Pleiomeris,Pleiomeris canariensis,24,822.7557068,361.9575517,92.15113988,17.54856511,14.64177942,261.7346006,22.088744,14.24103255,563.4193711,13.96539068,75.02490268,568.9075928,45.30117607,506.6903992,6.495197773,0.990353052,Ancestral Woodiness,64.61871392
Tracheophyta,Fabales,Fabaceae,Adenocarpus,Adenocarpus foliolosus,399,963.7211914,445.2138125,68.30642837,16.26152063,17.55659341,314.0211796,21.11442312,12.38633923,622.679239,9.064153596,82.78737889,430.9172668,52.38538361,377.2077942,4.047417164,1.445008792,Ancestral Woodiness,58.96344861
Tracheophyta,Fabales,Fabaceae,Adenocarpus,Adenocarpus viscosus,347,2126.091309,234.5381985,51.33279335,11.32181512,18.46430613,353.7758035,15.09238433,7.731404228,455.5363377,1.937151488,97.9304846,192.7238007,137.2377167,15.26473999,0,2.363674523,Ancestral Woodiness,32.25618579
Tracheophyta,Fabales,Fabaceae,Anagyris,Anagyris latifolia,30,495.3883972,458.8801287,60.44980857,19.72631498,16.96046808,292.2903443,23.65914692,15.82388381,369.2802593,3.601669372,85.50727632,251.0376358,83.07276917,195.7182617,0.463763148,1.471015524,Ancestral Woodiness,53.15485806
Tracheophyta,Fabales,Fabaceae,Astragalus,Astragalus solandri,18,38.12510872,51.01535751,7.858042084,21.02660766,7.224999313,248.755462,23.16466585,17.43494278,110.3337969,0,94.79253247,17.42303085,16.79471207,3.104120731,0,6.33264085,Annual Herbaceous,36.89496141
Tracheophyta,Fabales,Fabaceae,Biserrula,Biserrula pelecinus,19,572.9017944,573.5148394,57.42182742,20.45303436,16.11552402,334.4978843,24.09747748,16.45287478,324.7291588,1.368199721,88.07960346,129.8348694,71.680336,48.48248672,0.01349777,2.501093584,Annual Herbaceous,56.64853131
Tracheophyta,Fabales,Fabaceae,Bituminaria,Bituminaria bituminosa,1364,618.2687378,348.8871848,57.69459095,18.68952395,16.73366593,301.3729975,22.90072236,14.96377272,459.9313361,4.936651701,85.54766234,351.3388672,64.39907837,271.9319763,0.992699862,1.309081855,Perennial Herbaceous,58.35990145
Tracheophyta,Fabales,Fabaceae,Chamaecytisus,Chamaecytisus prolifer,65,1009.002808,383.3825876,65.5323468,17.56812247,19.88038146,376.68996,22.87275125,13.05204917,407.8475938,1.571438736,93.4609443,292.2471924,77.04419708,221.2169189,0.432549,1.395556927,Ancestral Woodiness,49.06916192
Tracheophyta,Fabales,Fabaceae,Coronilla,Coronilla viminalis,15,224.6060486,133.047763,14.69243488,19.72240164,7.266501299,243.4889485,22.11330334,16.18304158,142.2108789,0,95.95914567,13.61327839,12.16207695,0.497281045,0,10.44648283,Perennial Herbaceous,38.7904328
Tracheophyta,Fabales,Fabaceae,Cytisus,Cytisus filipes,36,603.6131897,383.8330957,103.4833348,18.56164055,15.33948561,281.4011665,22.01865768,15.27453922,483.8127731,4.091079642,88.57375099,460.8516693,73.82753754,352.6603851,4.841495276,1.049823198,Ancestral Woodiness,57.04036651
Tracheophyta,Fabales,Fabaceae,Cytisus,Cytisus supranubius,334,2152.034912,188.9547639,46.48999001,10.97806837,18.38268201,342.7429895,14.32420209,7.267404807,416.9522675,1.797529212,96.17099305,171.7647018,158.3017502,6.27101326,0,2.427461888,Ancestral Woodiness,27.01186233
Tracheophyta,Fabales,Fabaceae,Genista,Genista canariensis,33,667.7299805,240.8836795,88.21780101,18.24704416,14.82538887,285.1411192,21.82660864,14.5804719,442.6419217,11.2359149,72.19928812,424.7198486,63.10342407,365.5692444,2.472533464,1.042197399,Ancestral Woodiness,71.37476973
Tracheophyta,Fabales,Fabaceae,Genista,Genista microphylla,30,1265.183777,564.9039911,81.04133854,16.09285271,20.04001849,388.0633752,22.2494851,11.32380684,516.9801096,0.642412691,92.86991631,237.2046661,81.55491638,151.4738007,0.087163802,2.179468549,Ancestral Woodiness,41.92452029
Tracheophyta,Fabales,Fabaceae,Genista,Genista stenopetala,43,893.4089355,271.7329622,83.97418052,17.17905432,15.6911746,285.7112199,21.57667623,13.73450254,761.0003137,10.54645683,86.16833062,696.7639771,55.20816422,603.4558716,37.67911148,1.092192391,Ancestral Woodiness,68.23250645
Tracheophyta,Fabales,Fabaceae,Lathyrus,Lathyrus sphaericus,26,680.5065918,351.4760791,61.53068631,18.5077267,17.27837941,310.4493744,22.94170588,14.13923369,606.6282257,8.462783383,84.10324525,418.5029449,62.36832047,346.0943451,2.463813186,1.44951961,Annual Herbaceous,56.78437742
Tracheophyta,Fabales,Fabaceae,Lotus,Lotus berthelotii,17,490.8657227,334.1418799,46.81290767,19.43098453,16.94428613,311.8441527,22.81672009,15.92394847,368.5842327,4.894676771,79.8038947,348.4654541,98.05052185,225.7824554,0.747088552,1.05773536,Perennial Herbaceous,57.03981876
Tracheophyta,Fabales,Fabaceae,Lotus,Lotus campylocladus,203,1259.838013,735.6749157,61.88597779,15.338473,17.85195621,322.9014114,20.55923706,11.11525582,433.1743673,1.966136271,90.85217058,261.9091797,79.87169647,156.3373566,0.387460113,1.653910595,Insular Woodiness,51.32939661
Tracheophyta,Fabales,Fabaceae,Lotus,Lotus eriophthalmus,18,437.0980225,210.6092843,141.1076483,19.69891613,18.66676786,362.0792535,24.52982786,15.82611405,335.4454243,5.37150873,95.32864422,354.5579376,128.5772705,246.6469727,0.378151357,0.946094809,Insular Woodiness,56.8349432
Tracheophyta,Fabales,Fabaceae,Lotus,Lotus glaucus,19,41.57671356,55.19749283,39.77083949,21.03685422,13.69210776,248.3731077,23.33769282,17.58689485,211.6482958,0.677259077,89.07540907,91.86282349,77.04419708,20.65540886,0,2.303960272,Perennial Herbaceous,42.0774957
Tracheophyta,Fabales,Fabaceae,Lotus,Lotus lancerottensis,205,147.3815155,205.4636029,15.33567823,20.56856607,11.29963474,245.5838596,22.79535823,16.84980203,143.9462021,0,93.58132502,31.10866356,19.1061573,2.221483469,0,4.627206239,Perennial Herbaceous,37.5330734
Tracheophyta,Fabales,Fabaceae,Lotus,Lotus sessilifolius,144,34.24420357,42.08094353,29.63386383,21.97459239,15.49230048,270.4067379,25.09565126,18.55608237,176.7919385,0.885733015,91.02947921,162.0964127,101.038269,16.25605011,0,1.090659167,Perennial Herbaceous,42.19624779
Tracheophyta,Fabales,Fabaceae,Lotus,Lotus spartioides,25,1277.587402,602.5999829,78.90500293,16.04877911,20.47648292,399.3097424,22.76453576,11.12836027,520.4572063,1.501663979,96.09770798,230.3134918,83.45794678,161.7822418,0.157839999,2.259777324,Insular Woodiness,42.46396596
Tracheophyta,Fabales,Fabaceae,Lotus,Lotus tenellus,29,50.6889801,67.84243029,61.35385367,22.1801615,13.78711708,232.8617174,25.70804864,19.15962824,276.8061499,5.035917896,82.80104134,347.3788147,143.9642792,60.67556,3.52E-25,0.796842347,Perennial Herbaceous,55.40928306
Tracheophyta,Fabales,Fabaceae,Medicago,Medicago laciniata,101,109.5749512,118.6102114,14.58219469,21.12082779,14.59534292,253.5680197,24.04284183,17.38831847,134.4801261,0,95.8704276,27.78343773,18.49374771,3.409759283,0,4.840298289,Annual Herbaceous,35.90411826
Tracheophyta,Fabales,Fabaceae,Medicago,Medicago littoralis,24,281.9174347,245.6443794,49.5614559,20.29245177,15.88493873,283.6968763,23.32338811,16.49669123,178.3639569,0,94.71157279,68.50488281,51.52040291,25.96347237,0,2.60366779,Annual Herbaceous,39.60641564
Tracheophyta,Fabales,Fabaceae,Medicago,Medicago minima,67,482.1931763,380.5870351,40.43650898,19.78724528,16.2365019,298.7368844,23.9214254,16.14344653,271.813422,0.320660588,90.09280462,155.5215607,72.88827515,100.2831421,3.82E-13,1.74775395,Annual Herbaceous,47.06093784
Tracheophyta,Fabales,Fabaceae,Medicago,Medicago polymorpha,91,320.0982666,339.9124733,43.16486403,19.78247528,14.050189,248.6004253,23.01310056,16.50237512,383.1576583,4.913048816,87.02473269,290.1285095,81.58722687,180.9434509,0.254073352,1.320648077,Annual Herbaceous,52.62625271
Tracheophyta,Fabales,Fabaceae,Medicago,Medicago truncatula,18,323.3306274,403.7234415,46.72406368,19.97845756,14.60439238,249.56912,23.76719596,16.4094278,352.2129074,4.423800375,83.12406842,317.7349243,91.60160446,143.3560867,0.232178576,1.108511783,Annual Herbaceous,53.55985585
Tracheophyta,Fabales,Fabaceae,Ononis,Ononis angustissima,44,450.6943207,295.5033707,69.70629469,20.08214164,17.86615459,327.1156983,24.68361615,15.89260027,224.9545455,0.230656819,92.93154641,130.6998749,64.88950539,49.20887947,0,1.721153488,Derived Woodiness,38.66401018
Tracheophyta,Fabales,Fabaceae,Ononis,Ononis dentata,13,371.3012695,319.8003672,99.39400666,20.27407986,15.72996644,303.409186,23.3615803,17.49209947,358.1754158,3.675194295,84.85536327,132.0338135,72.93501282,62.06460953,1.32E-12,2.712755213,Annual Herbaceous,52.45416245
Tracheophyta,Fabales,Fabaceae,Ononis,Ononis natrix,217,13.22472954,13.51748365,8.244892959,21.09293037,7.24841752,248.3830724,23.23495637,17.60905085,103.4988698,0,94.54944197,18.0811367,17.76015663,6.28E-12,0,5.72413513,Annual Herbaceous,36.83052699
Tracheophyta,Fabales,Fabaceae,Ononis,Ononis pendula,19,348.79422,194.9680534,58.77244259,19.27919968,13.18296666,243.916836,21.42405996,15.68719571,171.0508625,0,91.315933,30.30176735,13.57909012,13.1053381,0,5.644913729,Annual Herbaceous,46.65591951
Tracheophyta,Fabales,Fabaceae,Ononis,Ononis tournefortii,20,13.01393032,16.46211115,7.729919402,21.09918032,12.24182058,248.7341189,23.2417027,17.91005174,111.4815052,0,93.84062715,56.53384209,56.20993805,1.697257578,0,1.971942841,Annual Herbaceous,39.71186634
Tracheophyta,Fabales,Fabaceae,Ornithopus,Ornithopus compressus,65,762.4008179,364.8063806,64.33047289,18.02321094,15.87493612,282.8017951,22.13083322,14.13470082,645.3407456,7.58657972,86.14632413,494.130188,57.15784073,403.979248,7.44617033,1.3060136,Annual Herbaceous,65.52254133
Tracheophyta,Fabales,Fabaceae,Retama,Retama monosperma,64,376.0991211,326.7501452,65.68071133,20.04553874,15.28478607,288.4204665,24.15742754,16.78090028,486.44334,4.286836634,86.73225096,276.8092957,63.086092,173.2913666,0.695247531,1.757322993,Ancestral Woodiness,52.43605768
Tracheophyta,Fabales,Fabaceae,Retama,Retama rhodorhizoides,107,485.2936707,349.3683466,72.06710246,19.98183922,17.60780673,336.6062045,24.58639708,15.90791852,411.6654088,2.656713579,86.80170082,292.4721375,72.79675293,225.5893555,0.220357299,1.407537184,Ancestral Woodiness,52.72857988
Tracheophyta,Fabales,Fabaceae,Trifolium,Trifolium angustifolium,51,479.8370361,385.728356,60.94791081,19.63843428,14.82948738,266.9424352,23.44599776,16.24687807,496.344407,6.492289479,86.19650291,410.25177,72.88827515,350.3491821,0.896844149,1.209853176,Annual Herbaceous,63.5308651
Tracheophyta,Fabales,Fabaceae,Trifolium,Trifolium arvense,150,617.0757141,494.8220709,68.05773851,18.391473,15.23003896,295.5836762,22.80712286,14.79616805,499.9668806,3.980823328,87.36543971,308.4241943,65.55778503,209.3575668,0.973215342,1.621036513,Annual Herbaceous,55.40157842
Tracheophyta,Fabales,Fabaceae,Trifolium,Trifolium campestre,122,556.7970886,357.6089521,60.48479727,19.17342938,15.13504394,277.4306664,22.92862721,15.15315096,488.0816285,6.322909779,86.39900671,344.6178131,61.15973663,253.2167206,1.469044685,1.416298316,Annual Herbaceous,58.42119325
Tracheophyta,Fabales,Fabaceae,Trifolium,Trifolium glomeratum,29,594.003418,556.7779694,55.07547496,19.1598683,14.26340333,281.7935822,22.71656078,15.30393739,552.9024467,5.243789623,87.55221144,381.9825439,70.29823303,291.3477478,1.535615683,1.447454748,Annual Herbaceous,59.07287462
Tracheophyta,Fabales,Fabaceae,Trifolium,Trifolium scabrum,25,667.517395,423.4190315,64.32191451,18.90504873,16.50044995,315.3792796,23.39547293,15.06656318,453.6095048,4.640091274,90.04977117,326.6594543,71.8908844,177.6051483,0.347189307,1.388631184,Annual Herbaceous,52.45416245
Tracheophyta,Fabales,Fabaceae,Trifolium,Trifolium stellatum,44,932.5848999,455.0779347,73.40476441,16.95784232,16.92280591,323.3563215,22.05661042,12.6143779,627.9467188,4.502517443,88.93910745,320.1792603,62.94077873,272.0538483,3.921578646,1.961234835,Annual Herbaceous,52.28735204
Tracheophyta,Fabales,Fabaceae,Trifolium,Trifolium subterraneum,27,956.1362305,533.5706734,45.6727804,18.0682318,16.67645621,309.6122631,22.68593261,14.04853319,565.2591191,5.790893441,85.47942126,326.6594543,69.70806885,244.8771057,0.599901617,1.730423264,Annual Herbaceous,56.35330215
Tracheophyta,Fabales,Fabaceae,Trigonella,Trigonella stellata,23,130.683197,128.4033493,21.44396536,20.46289863,7.167321867,245.6690471,22.60915821,16.98027579,145.728978,0,95.27151787,30.25323677,19.6196022,4.976371288,0,4.816971458,Annual Herbaceous,36.17550229
Tracheophyta,Fabales,Fabaceae,Vicia,Vicia aphylla,32,453.9664154,278.3441692,73.96894526,20.11813463,16.83052336,290.5459893,24.51618538,16.28373957,351.9021166,3.746068503,88.85701475,301.640686,97.57348251,198.2794647,0.748550892,1.166626828,Annual Herbaceous,59.62821918
Tracheophyta,Fabales,Fabaceae,Vicia,Vicia disperma,20,1034.849701,657.1346693,63.72602238,16.69607324,17.90210636,331.7224547,21.77149542,13.18422288,421.5164924,5.952504114,91.03230159,341.8305054,72.40773392,252.1880875,1.783683896,1.233115494,Annual Herbaceous,53.45620564
Tracheophyta,Fabales,Fabaceae,Vicia,Vicia filicaulis,13,292.9246216,73.13810857,60.92680604,21.29840876,16.49037233,281.0924127,24.90185713,17.21569224,314.6412871,6.65389305,74.32317614,393.102478,78.24697113,313.1760559,1.440160275,0.80040525,Annual Herbaceous,47.75700657
Tracheophyta,Fabales,Fabaceae,Vicia,Vicia lutea,45,916.5770874,394.5448897,62.79948359,17.11635433,17.06110284,326.4172288,21.77827005,12.72024392,622.3129048,5.755193871,88.23770921,428.6993103,59.60173798,370.3933411,3.274802446,1.451630292,Perennial Herbaceous,60.67466053
Tracheophyta,Fabales,Fabaceae,Vicia,Vicia parviflora,15,434.3957825,219.7014754,78.12315494,19.57378381,14.36159702,247.0785744,22.23832154,16.37460988,695.9402478,8.190112132,88.23770921,466.6855164,50.85464096,398.0801392,21.0261364,1.491240297,Annual Herbaceous,56.27034304
Tracheophyta,Fabales,Fabaceae,Vicia,Vicia sativa,50,800.5462341,500.2711282,54.87831151,17.69537294,15.27365482,295.3950111,22.48419955,13.8662305,506.2031448,4.19362864,87.09670582,421.1820831,59.64548874,319.8084106,0.682722867,1.201862959,Annual Herbaceous,58.54053773
Tracheophyta,Fabales,Fabaceae,Vicia,Vicia scandens,24,1130.361877,117.7210099,66.16638319,17.64471854,22.38607278,306.7407657,22.82560429,14.02901802,609.7365801,9.53232488,71.1973713,865.5876465,96.74843979,741.8491211,13.25215387,0.704419226,Perennial Herbaceous,72.03432288
Tracheophyta,Fagales,Myricaceae,Morella,Morella faya,522,961.5118103,317.9208297,83.36273336,16.90938544,16.49444178,295.0300184,21.28855615,13.26091754,641.8225457,9.495547602,83.78804817,707.9188843,44.8915329,630.2927246,15.61016321,0.906632892,Ancestral Woodiness,67.55444407
Tracheophyta,Gentianales,Apocynaceae,Ceropegia,Ceropegia burchardii,49,302.5809326,202.5229428,32.8781933,19.39925652,6.79781765,244.2302488,21.52681997,15.9631758,165.4697192,0,95.33325218,44.53753281,25.97781181,15.46071434,0,3.715287057,Perennial Herbaceous,37.36277424
Tracheophyta,Gentianales,Apocynaceae,Ceropegia,Ceropegia dichotoma,135,261.7009583,219.3379742,115.7512813,21.0917237,13.87817466,226.9420572,24.6289753,18.20467066,334.2720629,7.796138744,79.95520945,335.6300659,112.7557373,173.4927521,0.303889483,0.995953869,Ancestral Woodiness,64.24745947
Tracheophyta,Gentianales,Apocynaceae,Ceropegia,Ceropegia fusca,264,95.21746445,68.06017642,24.98161178,21.62964035,15.58935789,273.0812838,24.66189434,18.20682044,160.4585783,0.655435717,94.66034871,97.92580795,78.15895844,15.66923428,0,1.638572933,Ancestral Woodiness,41.79560405
Tracheophyta,Gentianales,Apocynaceae,Periploca,Periploca laevigata,817,233.7304993,241.010457,60.21018012,20.71042874,15.28452647,271.6561666,24.43203764,17.31077083,311.8175595,2.804732344,85.35201586,240.9172058,89.90843964,114.2168427,0.053085908,1.294293442,Ancestral Woodiness,53.07136107
Tracheophyta,Gentianales,Gentianaceae,Ixanthus,Ixanthus viscosus,235,805.0175171,139.5270118,94.59819514,17.49301197,11.96413604,256.5225988,21.03787077,14.02094901,611.0833522,16.24486628,72.28465071,598.6072388,29.51620674,560.6918335,14.18893814,1.020841902,Insular Woodiness,72.17093919
Tracheophyta,Gentianales,Rubiaceae,Galium,Galium aparine,116,587.8262329,344.5408928,62.19249245,18.51404084,14.83601521,278.4768977,22.67907477,14.83430385,553.6734107,8.24222276,79.67603834,448.3574066,58.34093475,363.5877533,3.948338509,1.234892973,Annual Herbaceous,59.88467146
Tracheophyta,Gentianales,Rubiaceae,Galium,Galium scabrum,150,907.8521423,254.8951272,85.54186372,16.95794132,13.09400777,271.08007,21.15062487,13.47358811,658.2961083,13.28554432,73.93701444,574.3007202,33.99765205,520.4200439,15.69154167,1.146256804,Perennial Herbaceous,70.34775183
Tracheophyta,Gentianales,Rubiaceae,Phyllis,Phyllis nobla,376,832.9483643,168.2123447,89.85116005,17.16911853,12.05247776,266.761145,20.98482148,13.67121479,641.8379547,15.14112774,72.98311619,558.1476135,31.67447758,520.0374146,13.93142033,1.149943024,Ancestral Woodiness,70.30308627
Tracheophyta,Gentianales,Rubiaceae,Phyllis,Phyllis viscosa,42,275.7330322,181.1800498,121.162443,24.27379179,18.28349327,271.180114,27.32092952,21.03964948,325.8453635,6.218328156,85.3791815,390.1671143,115.0340347,263.2494659,0.17318432,0.835143075,Ancestral Woodiness,57.99465013
Tracheophyta,Gentianales,Rubiaceae,Plocama,Plocama pendula,445,94.99298096,106.9942849,37.60820556,21.77682174,15.13005238,271.7155349,24.65825554,18.24801907,174.7581464,0.562328861,94.49148277,134.4689941,81.69174957,28.13896751,0,1.29961667,Ancestral Woodiness,42.52649076
Tracheophyta,Gentianales,Rubiaceae,Rubia,Rubia fruticosa,544,377.2575684,270.8442076,69.73412074,19.99251734,14.57503051,267.0050133,23.51667684,16.37513604,358.3335009,3.955324308,85.18670673,304.1700287,75.05987549,190.0540314,0.385575578,1.178069721,Insular Woodiness,56.35730426
Tracheophyta,Gentianales,Rubiaceae,Sherardia,Sherardia arvensis,108,775.0226135,343.9652813,62.15019728,17.74038032,16.03105103,288.9689913,22.36829091,13.82926694,567.1672802,7.406924245,83.07009981,449.6335602,57.16540527,369.5356903,2.485955477,1.261398905,Annual Herbaceous,60.72065918
Tracheophyta,Geraniales,Geraniaceae,Erodium,Erodium botrys,69,608.3699951,498.875716,46.0212801,18.94627611,15.99885703,295.9034715,22.94245319,15.10367671,516.8205079,4.741272274,87.55221144,237.0344543,59.23228836,171.9194794,0.75801599,2.180360274,Annual Herbaceous,57.3844147
Tracheophyta,Geraniales,Geraniaceae,Erodium,Erodium chium,105,301.4494324,301.9138805,43.79846598,20.14194787,14.1321858,251.0794643,23.43022046,16.66755021,324.43785,2.568176518,87.92717991,156.9908295,58.5136261,74.353508,0.058909528,2.066603833,Perennial Herbaceous,49.96320247
Tracheophyta,Geraniales,Geraniaceae,Erodium,Erodium cicutarium,103,627.3257446,519.9299209,58.33343466,18.36216787,15.77006385,295.1076329,22.53581287,14.57030417,469.479569,2.824815169,89.50086408,240.7523804,59.90469742,156.0097046,0.337070167,1.950051619,Annual Herbaceous,45.73019788
Tracheophyta,Geraniales,Geraniaceae,Erodium,Erodium laciniatum,14,273.8168182,250.722781,40.14899333,19.8954813,13.37632235,263.4119938,23.0704434,15.75457702,174.409956,0.392295319,95.01189919,77.43160248,43.93269157,21.35462666,0,2.252438932,Perennial Herbaceous,42.78343545
Tracheophyta,Geraniales,Geraniaceae,Erodium,Erodium malacoides,177,302.2759705,326.4567064,49.31521395,19.9634634,14.68064933,257.1072621,23.13647494,16.69868839,331.2430016,2.386283181,87.60861938,215.3868408,62.05185318,106.6548767,0.054256,1.537898046,Perennial Herbaceous,54.62630349
Tracheophyta,Geraniales,Geraniaceae,Erodium,Erodium moschatum,68,476.3118286,267.4528415,51.71670517,19.34905413,14.70786697,265.4596872,23.42677179,15.76723755,507.5667691,6.767379935,86.72361449,364.2143707,66.30361557,287.5559692,1.130437136,1.393593471,Perennial Herbaceous,56.88388114
Tracheophyta,Geraniales,Geraniaceae,Erodium,Erodium neuradifolium,22,119.6526222,156.7669982,22.82734794,20.9639009,11.41274262,248.5317329,23.22936159,17.36026335,149.9533422,0,93.38838519,67.08060265,53.51026726,10.17962408,0,2.23542032,Perennial Herbaceous,45.37080701
Tracheophyta,Geraniales,Geraniaceae,Geranium,Geranium dissectum,17,617.4866943,218.1148563,68.70719661,17.26378911,14.32639362,282.8017951,21.82660864,13.73450254,674.9071936,10.96678532,80.3149111,512.4162598,44.88818741,409.2763672,15.97477627,1.317107295,Annual Herbaceous,62.37735624
Tracheophyta,Geraniales,Geraniaceae,Geranium,Geranium molle,55,484.9107361,279.3904229,59.12427122,19.38188799,14.9386597,277.0682829,22.92421917,15.619069,605.984781,7.394124859,87.47226918,452.6724243,58.64741135,381.738739,9.653532028,1.338682783,Annual Herbaceous,59.71256045
Tracheophyta,Geraniales,Geraniaceae,Geranium,Geranium purpureum,141,752.6512451,488.4215038,64.33047289,18.29981342,15.99885703,294.6913525,22.64324327,14.55461219,616.3604412,7.204681235,84.69673348,453.5133057,64.83100891,374.6835937,4.991532326,1.359079069,Perennial Herbaceous,63.83860349
Tracheophyta,Geraniales,Geraniaceae,Geranium,Geranium reuteri,443,904.7575684,229.0175405,78.8599345,16.84805997,14.67785737,280.3618058,21.28494893,13.52890518,628.0763327,12.01691902,76.94190758,634.7871704,41.1777916,577.3619385,13.19548225,0.989428208,Perennial Herbaceous,70.75251158
Tracheophyta,Geraniales,Geraniaceae,Geranium,Geranium robertianum,25,677.4916382,402.6435832,72.41090762,18.34233785,13.82399462,274.8087374,22.29069159,13.88427912,568.4452828,9.27158739,80.98027214,407.742981,44.50440979,339.7961121,6.66240406,1.39412647,Perennial Herbaceous,62.96374531
Tracheophyta,Geraniales,Geraniaceae,Geranium,Geranium rotundifolium,73,503.8493958,422.1254214,59.73792116,19.10067578,14.72618945,265.5556024,22.79220184,15.54706933,537.8741651,6.735348639,87.02473269,461.0064087,65.76213837,348.5367737,2.860445738,1.166739019,Annual Herbaceous,63.89291724
Tracheophyta,Lamiales,Acanthaceae,Justicia,Justicia hyssopifolia,33,232.5571136,244.2411228,102.4098698,20.49865652,18.4850465,275.1089217,24.56612987,17.47758513,265.2576195,3.285936778,86.14194439,356.7828369,136.0846405,130.6701355,1.17E-13,0.743470795,Derived Woodiness,59.75805414
Tracheophyta,Lamiales,Lamiaceae,Ajuga,Ajuga iva,75,199.6587982,207.8841222,33.92142639,20.79275404,13.51601081,249.0181404,23.18693863,17.24321433,162.5734526,0,94.04183134,56.28351593,30.57341766,18.36166191,0,2.888473648,Perennial Herbaceous,41.71919693
Tracheophyta,Lamiales,Lamiaceae,Bystropogon,Bystropogon canariensis,151,888.7557983,245.6258458,81.6603124,17.3611287,16.11552402,290.4857504,21.77370606,13.76751892,582.5762073,11.14985026,74.90470501,578.1984253,43.81805801,529.1808472,10.52176189,1.007571418,Derived Woodiness,68.54883423
Tracheophyta,Lamiales,Lamiaceae,Bystropogon,Bystropogon origanifolius,147,960.918335,603.5848839,72.50432615,17.06211616,16.75609882,311.3366227,21.82964395,12.79948637,554.1647191,4.31195723,86.88342566,253.9378204,53.80837631,183.2806091,1.319158673,2.182285089,Derived Woodiness,54.72589517
Tracheophyta,Lamiales,Lamiaceae,Cedronella,Cedronella canariensis,251,1011.677063,249.5729606,67.74728168,16.51128344,17.5281373,303.6289478,21.23487834,12.78388597,661.8132342,11.81883878,78.93920154,639.1797485,40.92577744,582.244873,13.63763714,1.035410205,Perennial Herbaceous,68.60891928
Tracheophyta,Lamiales,Lamiaceae,Clinopodium,Clinopodium menthifolium,81,901.1264648,249.2045729,66.22157458,17.26349597,16.72852875,297.8255644,21.68629066,13.73450254,634.519078,10.74720221,81.33454176,631.2573853,45.61199951,585.3052368,12.02298832,1.005166978,Perennial Herbaceous,69.17109237
Tracheophyta,Lamiales,Lamiaceae,Lavandula,Lavandula buchii,149,159.7176056,162.3825986,87.80414206,20.98657115,12.01265426,239.7909371,24.77606808,17.60117012,363.985844,10.01905374,73.19019971,357.3810425,103.1869583,224.775589,0.189302623,1.018481119,Insular Woodiness,63.91667092
